"Nathalie"|"Adrien"|-0.246007800102234|0|"Adrien, your father is counting on you!"|"4"|"97"|"Ephemeral"
"Adrien"|"Cat Noir's voicemail"|0.406430959701538|0|" Next question!"|"4"|"97"|"Ephemeral"
"Cat Noir's voicemail"|"Ladybug"|0.538766264915466|0|" You can purr your message after the meow! Meow!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Ladybug"|0.658301115036011|0.7|" Lucky Charm!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Ladybug"|0.471351742744446|0|" Got it!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Polymouse"|0.307229042053223|0|" Gear up, guys!"|"4"|"97"|"Ephemeral"
"Polymouse"|"Vesperia"|0.408162832260132|0|" Multitude!"|"4"|"97"|"Ephemeral"
"Vesperia"|"Moolak"|-0.790535092353821|0|" Venom!"|"4"|"97"|"Ephemeral"
"Moolak"|"Carapace"|-0.745527118444443|0.475|" Nice try! "|"4"|"97"|"Ephemeral"
"Carapace"|"Moolak"|-0.650635123252869|0|" Shell-ter! "|"4"|"97"|"Ephemeral"
"Moolak"|"Carapace"|-0.34802919626236|0.636|" Blasted super nerds!"|"4"|"97"|"Ephemeral"
"Carapace"|"Ladybug"|-0.606881648302078|0|" Unshield!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|0.59805691242218|0|" Viperion, try every possible combination!"|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|-0.128132224082947|0.316|" Second Chance!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|0.59805691242218|0|" Viperion, try every possible combination!"|"4"|"97"|"Ephemeral"
"Viperion"|"Viperion"|-0.128132224082947|0.316|" Second Chance!"|"4"|"97"|"Ephemeral"
"Viperion"|"Moolak"|0.489941358566284|0|" Jackpot! And it only took me a hundred tries!"|"4"|"97"|"Ephemeral"
"Moolak"|"Journalist"|-0.64954075217247|0|" Noooo!"|"4"|"97"|"Ephemeral"
"Journalist"|"Everyone"|0.547360301017761|0|" About your new commercial..."|"4"|"97"|"Ephemeral"
"Everyone"|"Shadow Moth"|-0.271977782249451|0|" Pound it!"|"4"|"97"|"Ephemeral"
"Shadow Moth"|"Viperion"|0.0301250219345093|0.658|" I'll start over a hundred times if I have to, Ladybug! All I have to do is win once!"|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|-0.524211406707764|0|" Scales rest. "|"4"|"97"|"Ephemeral"
"Ladybug"|"Su-Han"|0.203492760658264|0.44|" Thanks, Luka—"|"4"|"97"|"Ephemeral"
"Su-Han"|"Ladybug"|0.422211647033691|0|" This really takes the cake!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Su-Han"|0.376057386398315|0.459|" Grand Master Su-Han?"|"4"|"97"|"Ephemeral"
"Su-Han"|"Ladybug"|-0.453902065753937|-0.801|" Nine! You used nine Miraculouses to defeat a single villain, when Cat Noir could have just used his Cataclysm!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Su-Han"|-0.629310667514801|-0.359|" I had to, Cat Noir was missing!"|"4"|"97"|"Ephemeral"
"Su-Han"|"Ladybug"|-0.699598044157028|0.793|" What do you mean missing? You can't just let the holder of the most powerful Miraculous go about as he pleases! What if he started making his own decisions, or act it out? Like Shadow Moth!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Su-Han"|-0.533838093280792|0.781|" Cat Noir? Act like Shadow Moth? Wow. Are you blowing this out of proportion just a little?"|"4"|"97"|"Ephemeral"
"Su-Han"|"Ladybug"|-0.625653207302094|0.44|" Not at all. In fact, you should find out who Cat Noir really is, so you can have better control over him."|"4"|"97"|"Ephemeral"
"Ladybug"|"Su-Han"|-0.404989063739777|-0.818|" What? No way! We can't know our true identities! It would be too dangerous if Shadow Moth got a hold of one of us!"|"4"|"97"|"Ephemeral"
"Su-Han"|"Ladybug"|-0.58659416437149|-0.758|" I. Don't. Care!! Deal with this problem quickly, otherwise I will take back his Miraculous as soon as he shows a whisker! And I'll choose the new Cat Noir myself!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Su-Han"|0.548076272010803|0.586|" Okay, okay, alright. What if you knew who he was, would that work?"|"4"|"97"|"Ephemeral"
"Su-Han"|"Ladybug"|-0.249188661575317|-0.787|" I... I suppose so. But I'm warning you, if you don't succeed..."|"4"|"97"|"Ephemeral"
"Ladybug"|"Luka"|-0.585135668516159|0|" I get it. Cat Noir will be replaced."|"4"|"97"|"Ephemeral"
"Luka"|"Ladybug"|0.0458468198776245|0|" Are you really going to do as he asks?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Adrien"|-0.479317426681519|0.071|" Do I really have a choice in the matter? I can't fight the Celestial Guardian, and I don't want the risk of losing our Cat Noir. I'm gonna need both of you."|"4"|"97"|"Ephemeral"
"Adrien"|"Cat Noir"|-0.566493511199951|0.493|" I hope Ladybug didn't need me. Plagg, claws out! "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.747063010931015|-0.572|" Fourteen messages? She must be furious. "|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.672617316246033|0|"Finally! "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.301180303096771|0|" I know what you're about to say, Ladybug, but—"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|-0.34035724401474|0.37|"Nevermind! We got through it. That's all that matters. But we do need to talk. Meet me at the top of the Eiffel Tower."|"4"|"97"|"Ephemeral"
"Cat Noir"|"Luka"|-0.539792746305466|0.128|"I get the feeling I'll have my whiskers yanked. "|"4"|"97"|"Ephemeral"
"Luka"|"Marinette"|0.0982811450958252|0|" I'm wondering, Ladybug. How do you plan to reveal Cat Noir's identity to Su-Han if you don't know who he is?"|"4"|"97"|"Ephemeral"
"Marinette"|"Luka"|-0.595755696296692|-0.361|" Remember why you must all ignore who Cat Noir and I really are? "|"4"|"97"|"Ephemeral"
"Luka"|"Marinette"|-0.71666407585144|-0.539|" So Shadow Moth leaves us alone when we're not superheroes? If we don't know who you are, we're no interest to him."|"4"|"97"|"Ephemeral"
"Marinette"|"Luka"|-0.65413236618042|-0.874|" Yes. But in fact, if worse comes to worst, a Miraculous holder could know Cat Noir's identity or mine, but not both. "|"4"|"97"|"Ephemeral"
"Luka"|"Marinette"|-0.195416390895844|-0.439|" That way, there'd always be one of you to fight Shadow Moth!"|"4"|"97"|"Ephemeral"
"Marinette"|"Luka"|-0.405152559280396|-0.796|" Exactly! But for Cat Noir and me, it's different. If we knew each other's identities, all would take is just for one of us to be akumatized to betray the other. "|"4"|"97"|"Ephemeral"
"Luka"|"Marinette"|-0.0727256536483765|0.586|" And Shadow Moth would win."|"4"|"97"|"Ephemeral"
"Marinette"|"Luka"|-0.554696828126907|0|" Tikki, spots on! "|"4"|"97"|"Ephemeral"
"Luka"|"Ladybug"|-0.234572112560272|0|" Sass, scales slither! "|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|0.437548995018005|0|" This is the plan: you stay here hidden. I ask Cat Noir his identity. He tells me..."|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|0.669681787490845|0|" Since I'll hear everything, I'll also know his name."|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|-0.249420940876007|0.013|" That's when you'll use your power of Second Chance to go back in time. I'll forget everything but you won't."|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|0.4205082654953|-0.363|" Or I could just ask him myself if you want. It'd be less dangerous that way, wouldn't it?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|-0.464475154876709|0|"Cat Noir will only tell if I'm the one asking."|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|0.500925540924072|0.25|" Alright, and then I'll tell the Celestial Guardian Cat Noir's identity."|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|0.0907291173934937|0|" And then he'll finally got me some slack. "|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|-0.25068336725235|0.551|" Are you sure the fact that I know who Cat Noir is won't be a problem?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|-0.546257793903351|0.511|" Like I said, as long as I don't know who he is, everything will be fine."|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|0.317664265632629|0.361|"Do you think Cat Noir would agree to this?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Ladybug"|0.686939716339111|0.474|"He's been dying to tell me who he is for the longest time.There he is! Get ready!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|0.640762329101562|0|" Now! We're in sync!"|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|-0.128132224082947|0.316|" Second Chance!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.253464937210083|0|" The countdown has begun. It's 1 am, and we've got just five minutes before you transform back. So we've got to be done by 1:05. You'll rewind on my signal."|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.680811256170273|-0.039|"I'm sorry, but I really couldn't make it earlier."|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|-0.544824570417404|0.315|"Hey, no big deal! That's the good thing about a team. It's not the two of us anymore! "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|0.108228325843811|0.359|" Oh, yeah! So then, why did you need me exactly?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.466480851173401|0.273|" Well... actually, it's kind of linked to what happened today. I've given it a lot of thought ever since I became guardian, you know?And, I've realized that... you were right after all.We should tell each other our secret identities. "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.668644577264786|0.527|" But, aren't the secrets supposed to protect us?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|-0.441717386245728|-0.881|" I thought so. But when you didn't show up today, I didn't know how to locate you because we can't communicate when we're not transformed. If something bad happened to one of us when we're not heroes, we could know about it. It would make us stronger. We'd be able to defeat Shadow Moth quicker! "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|0.374152660369873|0|"So, we're doing this, for real?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.299741506576538|0.402|" Yes."|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|0.348522067070007|0.718|" Wow. Okay. You go ahead, m'lady. Guardians first!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|-0.601328045129776|-0.296|" No, you first. "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|0.329734206199646|0|" Let's do it together."|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|-0.599900782108307|-0.252|" No, I mean it. You go first. I'm... feeling kind of... awkward. "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.16008049249649|0.202|" Fine. I'm... I'm... Adrien Agreste."|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.0443140268325806|-0.532|"And I'm Audrey Bourgeois!You? Adrien Agreste? There's no way! You two aren't alike at all!"|"4"|"97"|"Ephemeral"
"Cat Noir"|"Adrien"|-0.454914927482605|0|" Claws in. "|"4"|"97"|"Ephemeral"
"Adrien"|"Viperion"|0.521077513694763|0|" See? It's really me, Adrien Agreste. What about you?"|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|-0.0647400617599487|0|"Ladybug! I heard his name! Shall I rewind?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Adrien"|-0.165364146232605|-0.296|" No— Wait— Not— Not yet. "|"4"|"97"|"Ephemeral"
"Adrien"|"Viperion"|-0.27729731798172|0.893|"I understand. It's never easy to show your true self to someone. You'd wonder what the other person would think of you if they'll like you. It's hard for me, too, you know? My heart's beating so fast, I've waited for this moment for so long! Imagine the stories that I have come up with when you saved my life as Adrien, or when you wanted to give me another Miraculous! It was awful having to hide Cat Noir from you. I'm so glad I don't have to do that anymore! I hope you're not too disappointed. But whoever you are behind that mask, you'll always be the most amazing person in the world."|"4"|"97"|"Ephemeral"
"Viperion"|"Viperion"|-0.472705185413361|0|"Ladybug! We're almost out of time! "|"4"|"97"|"Ephemeral"
"Viperion"|"Luka"|-0.616068929433823|0.223|" Oh no, there's no going back now. "|"4"|"97"|"Ephemeral"
"Luka"|"Ladybug"|0.714501619338989|0.44|" I hope she knows what she's doing."|"4"|"97"|"Ephemeral"
"Ladybug"|"Adrien"|-0.590766221284866|-0.556|"I am... Ma— Ma— Mari— madly awkward! "|"4"|"97"|"Ephemeral"
"Adrien"|"Ladybug"|0.74265718460083|0.42|" Take all the time you need. I'll wait 'til you're ready. Besides, now that you know who I am, you know where to find me!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Luka"|-0.572140067815781|0|" Uhh, right! I'll take my think to time— er— uh— see you sooner!"|"4"|"97"|"Ephemeral"
"Luka"|"Ladybug"|-0.167602777481079|0|" What made you change your mind?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Luka"|-0.242892920970917|0.318|" I... guess I'm just curious to see what's gonna happen. After that..."|"4"|"97"|"Ephemeral"
"Luka"|"Ladybug"|-0.519817143678665|-0.631|" But you said it was too dangerous to know his identity."|"4"|"97"|"Ephemeral"
"Ladybug"|"Tikki"|0.0787652730941772|0.735|" As long as Cat Noir doesn't know who I am, it'll be okay. And I'm gonna make sure of that, starting with Grand Master Su-Han."|"4"|"97"|"Ephemeral"
"Tikki"|"Marinette"|0.701956033706665|0.932|" This is wonderful! Since Cat Noir's in love with Ladybug, that means he's in love with you! You and Adrien can finally be together!"|"4"|"97"|"Ephemeral"
"Marinette"|"Tikki"|0.600415587425232|-0.281|"It's not that simple, Tikki. I'm in love with Adrien, but I've never been in love with Cat Noir.It's as if they are two completely different people! Is the Adrien I'm in love with the fake Adrien? Is Cat Noir the real Adrien? Who's the real Adrien behind Adrien?"|"4"|"97"|"Ephemeral"
"Tikki"|"Marinette"|-0.273471772670746|0|" I don't know. Why don't you ask Alya?"|"4"|"97"|"Ephemeral"
"Marinette"|"Adrien"|-0.612066507339478|-0.477|" I can't. She already knows I'm Ladybug. She can never know that Adrien is Cat Noir. It'd be too dangerous. "|"4"|"97"|"Ephemeral"
"Adrien"|"Plagg"|0.526979088783264|0.523|"When she's ready, she will tell me who she is! In the meantime, she'll get to know me!And then, who knows?I'm so char-meow-ing after all!"|"4"|"97"|"Ephemeral"
"Plagg"|"Adrien"|-0.0479282736778259|-0.383|" I usually like smelly cheese, but I get the feeling that this is gonna turn into some really really stinky cheese. "|"4"|"97"|"Ephemeral"
"Adrien"|"Ms. Bustier"|-0.671499580144882|0|" Woohoohooo!"|"4"|"97"|"Ephemeral"
"Ms. Bustier"|"Adrien"|0.59452748298645|0|" Who can tell me who wrote I Am a Cat?"|"4"|"97"|"Ephemeral"
"Adrien"|"Adrien"|-0.268951833248138|0|" Meow meow?"|"4"|"97"|"Ephemeral"
"Adrien"|"Adrien"|0.0296416282653809|0|" Or in human language, Natsume Sōseki."|"4"|"97"|"Ephemeral"
"Adrien"|"Marinette"|-0.0877902507781982|0.294|" He wrote the book I Am a Cat. Sorry for the joke, Ms. Bustier!"|"4"|"97"|"Ephemeral"
"Marinette"|"Adrien"|-0.69270721077919|-0.783|" Sorry, I'm so madly awkward. Uh— I mean clumsy. I'm madly clumsy—"|"4"|"97"|"Ephemeral"
"Adrien"|"Rose"|-0.668386578559875|0.402|" Don't worry about cat— Uh, I mean, that! It happens to everyone."|"4"|"97"|"Ephemeral"
"Rose"|"Luka"|-0.0572398900985718|0.84|"I only want them to be mine, mine, mine. Dreaming about them in the nights! You know I love unicorns And nothing makes me feel better! "|"4"|"97"|"Ephemeral"
"Luka"|"Adrien"|-0.585232496261597|0.361|" I feel like you're not hearing the same tune anymore when you look at Adrien."|"4"|"97"|"Ephemeral"
"Adrien"|"Marinette"|0.690507292747498|0.659|"I think that song sounded great!"|"4"|"97"|"Ephemeral"
"Marinette"|"Luka"|-0.115902602672577|0.338|" Luka, have you ever thought you knew a person really well only to find out that they have a secret side to them that you couldn't possibly imagine?"|"4"|"97"|"Ephemeral"
"Luka"|"Marinette"|0.299741506576538|0.402|" Yes."|"4"|"97"|"Ephemeral"
"Marinette"|"Luka"|-0.320783197879791|0.264|" And, did it... completely change your way of seeing them? Like all of a sudden, everything feels strange 'cause you don't really know them anymore?"|"4"|"97"|"Ephemeral"
"Luka"|"Adrien"|-0.158754944801331|0.477|" Quite the opposite, actually. Once I got over the shock, it helped me to get to know them better, and liked them even more. "|"4"|"97"|"Ephemeral"
"Adrien"|"Ladybug"|-0.68939596414566|-0.151|" Sorry, I... I think I'm thirsty! "|"4"|"97"|"Ephemeral"
"Ladybug"|"Adrien"|0.315531492233276|0|" Adrien, the lollipop monster is back. Meet me at the Arc de Triomphe!"|"4"|"97"|"Ephemeral"
"Adrien"|"Cat Noir"|-0.408214569091797|0|" Right away! Plagg, claws out! "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Cat Noir and Ladybug"|0.331302165985107|0|" The usual manouvers, m'lady?"|"4"|"97"|"Ephemeral"
"Cat Noir and Ladybug"|"Cat Noir"|-0.271977782249451|0|" Pound it."|"4"|"97"|"Ephemeral"
"Cat Noir"|"Adrien"|-0.454914927482605|0|" Claws in!"|"4"|"97"|"Ephemeral"
"Adrien"|"Ladybug"|0.33491575717926|0.338|" Well, see you next time, m'lady!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Ladybug"|0.388264060020447|0.42|" Wait! I'm... I'm ready now."|"4"|"97"|"Ephemeral"
"Ladybug"|"Marinette"|-0.683466970920563|0|" Spots off."|"4"|"97"|"Ephemeral"
"Marinette"|"Marinette"|0.104167580604553|0.38|"Please, say something! "|"4"|"97"|"Ephemeral"
"Marinette"|"Adrien"|-0.747373849153519|-0.276|"I guess, now that you know it's me, you don't like me anymore."|"4"|"97"|"Ephemeral"
"Adrien"|"Ms. Bustier"|0.110069751739502|0.893|" No!It's that, I just found out that one of my closest friends is the person I love and admire most in the world."|"4"|"97"|"Ephemeral"
"Ms. Bustier"|"Marinette"|0.350837230682373|0.691|" Come, my fine cat, against my loving heart; sheathe your sharp claws, and settle. And let my eyes into your pupils dart, where agate sparks with metal. "|"4"|"97"|"Ephemeral"
"Marinette"|"Adrien"|0.725006937980652|0|"I can't wait to see you."|"4"|"97"|"Ephemeral"
"Adrien"|"Marinette"|-0.135077178478241|0|" Me too."|"4"|"97"|"Ephemeral"
"Marinette"|"Adrien"|0.577963948249817|0|"See you at the movies tomorrow, then!"|"4"|"97"|"Ephemeral"
"Adrien"|"Marinette"|-0.671739876270294|0|"Are you hanging up?"|"4"|"97"|"Ephemeral"
"Marinette"|"Adrien"|-0.688552558422089|-0.359|"No, you hang up!"|"4"|"97"|"Ephemeral"
"Adrien"|"Gabriel"|0.477636814117432|0.691|" Sweet dreams, m'lady. "|"4"|"97"|"Ephemeral"
"Gabriel"|"Adrien"|-0.393487691879272|0|" Adrien, get up."|"4"|"97"|"Ephemeral"
"Adrien"|"Gabriel"|0.263217926025391|0.402|"Yes, Father."|"4"|"97"|"Ephemeral"
"Gabriel"|"Adrien"|0.605737924575806|0|" Follow me. "|"4"|"97"|"Ephemeral"
"Adrien"|"Gabriel"|0.263217926025391|0.402|" Yes, Father. "|"4"|"97"|"Ephemeral"
"Gabriel"|"Plagg"|0.538674354553223|0|" This way. "|"4"|"97"|"Ephemeral"
"Plagg"|"Adrien"|-0.111409425735474|0|" Did you know this was in your house?"|"4"|"97"|"Ephemeral"
"Adrien"|"Gabriel"|-0.659367352724075|-0.241|" I'm not even sure we're still in my house. Stay hidden, Plagg.Mom?"|"4"|"97"|"Ephemeral"
"Gabriel"|"Shadow Moth"|-0.328006505966187|-0.294|" One hundred weeks since she disappeared. One hundred times have I wanted to tell you.Nooroo, Dusuu, dual metamorphosis! "|"4"|"97"|"Ephemeral"
"Shadow Moth"|"Adrien"|0.0507006645202637|0.689|" One hundred times have I tried to seize Ladybug and Cat Noir's Miraculous to bring her back! To think that this illusion was right here right under my roof!Ephemeral, I am your father Shadow Moth. I'm giving you the power to speed up time and help me bring your mother back. All I ask in return are Ladybug's Miraculous... and yours."|"4"|"97"|"Ephemeral"
"Adrien"|"Shadow Moth"|-0.510345727205276|-0.293|"No! You can't ask me to do that! No, no!"|"4"|"97"|"Ephemeral"
"Shadow Moth"|"Adrien"|-0.103661119937897|0|" Do you understand me, son?"|"4"|"97"|"Ephemeral"
"Adrien"|"Plagg"|0.263217926025391|0.402|"Yes, Father. "|"4"|"97"|"Ephemeral"
"Plagg"|"Shadow Moth"|-0.586401492357254|0|" Cataclys—!!"|"4"|"97"|"Ephemeral"
"Shadow Moth"|"Marinette"|0.549085736274719|0|" Enough, kwami! I am your master now! "|"4"|"97"|"Ephemeral"
"Marinette"|"Shadownoir"|-0.388314068317413|0|" Adrien?"|"4"|"97"|"Ephemeral"
"Shadownoir"|"Marinette"|0.280109167098999|0|" Hello, Ladybug."|"4"|"97"|"Ephemeral"
"Marinette"|"Ladybug"|-0.554696828126907|0|" Tikki, spots on! "|"4"|"97"|"Ephemeral"
"Ladybug"|"Shadownoir"|0.658301115036011|0.7|" Lucky Charm! "|"4"|"97"|"Ephemeral"
"Shadownoir"|"Ephemeral"|0.212688684463501|-0.459|"Could this be the hour of your defeat?"|"4"|"97"|"Ephemeral"
"Ephemeral"|"Shadownoir"|-0.669667035341263|0.25|"I'm sorry, I promise this won't take long. "|"4"|"97"|"Ephemeral"
"Shadownoir"|"Luka"|-0.503097534179688|0|" Time flies when we're having fun!Running is pointless! In just a few seconds you'll be a simple young girl without powers again!"|"4"|"97"|"Ephemeral"
"Luka"|"Shadownoir"|-0.310295164585114|0|" Sass is in my sewing box?Marinette! "|"4"|"97"|"Ephemeral"
"Shadownoir"|"Marinette"|0.527366876602173|0|" Those earrings are MINE!!!"|"4"|"97"|"Ephemeral"
"Marinette"|"Shadownoir"|-0.665242671966553|-0.306|" NO! NO! ADRIEN, HELP!"|"4"|"97"|"Ephemeral"
"Shadownoir"|"Luka"|0.501248836517334|0.89|" Ah!Yes! My greatest wish will finally come true!"|"4"|"97"|"Ephemeral"
"Luka"|"Luka"|-0.695058614015579|-0.151|" Sorry! Marinette sent me."|"4"|"97"|"Ephemeral"
"Luka"|"Sass"|-0.00896430015563965|0|" Sass!"|"4"|"97"|"Ephemeral"
"Sass"|"Luka"|-0.276955187320709|0.341|" Don't worry, he knows."|"4"|"97"|"Ephemeral"
"Luka"|"Sass"|0.350794076919556|-0.421|" Sass, Marinette sent me this. I think she wants me to go back to this exact moment. But she knows I can no longer do that."|"4"|"97"|"Ephemeral"
"Sass"|"Barkk"|-0.519211798906326|0|" You can't, but I can. I can go back to any temporal marker that has been placed in the past."|"4"|"97"|"Ephemeral"
"Barkk"|"Wayzz"|-0.736846834421158|-0.768|" But when a Kwami uses their power without a holder it always has disastrous consequences!"|"4"|"97"|"Ephemeral"
"Wayzz"|"Kwamis"|-0.0180426836013794|-0.435|" The situation must really be desperate for the guardian to suggest that!"|"4"|"97"|"Ephemeral"
"Kwamis"|"Luka"|-0.661768704652786|-0.472|" Oh no! Not that, not again! It's the end of the world!"|"4"|"97"|"Ephemeral"
"Luka"|"Sass"|-0.433070659637451|0|" What's going on?"|"4"|"97"|"Ephemeral"
"Sass"|"Luka"|0.474732756614685|0.457|" Shadow Moth must have taken control of Ladybug and Cat Noir's Miraculous, and he made a wish!"|"4"|"97"|"Ephemeral"
"Luka"|"Sass"|-0.583217740058899|0|" But what has that got to do with the end of the world?"|"4"|"97"|"Ephemeral"
"Sass"|"Barkk"|-0.596167206764221|0.611|" Imagine the world as your school notebook. Everything inside is written in blue, but now you want it to be red instead. Before you can rewrite anything in the color you'd like, you have to erase everything that's already been written in blue!"|"4"|"97"|"Ephemeral"
"Barkk"|"Luka"|-0.366779923439026|-0.211|" That's what happens when someone makes a wish! The universe is destroyed, and then entirely rebuilt! But who knows how..."|"4"|"97"|"Ephemeral"
"Luka"|"Sass"|0.238556742668152|0|" Sass, hurry!"|"4"|"97"|"Ephemeral"
"Sass"|"Ladybug"|-0.128132224082947|0.316|" Second Chance! "|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.253464937210083|0|" The countdown has begun. It's 1 am, and we've got just five minutes before you transform back. So we've got to be done by 1:05. You'll rewind on my signal."|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.72496286034584|-0.039|"I'm sorry, but I really couldn't make it—"|"4"|"97"|"Ephemeral"
"Ladybug"|"Ladybug"|-0.721795320510864|0|" What on earth is happening?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Jeanne d'Arc"|-0.433264672756195|0.42|" It's like history's all jumbled up!"|"4"|"97"|"Ephemeral"
"Jeanne d'Arc"|"Cat Noir"|0.59325909614563|0|" Hark, what are those voices I hear? Bertrand? Gilles? My, what sorcery is this? "|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.34853333234787|-0.4|" Time has gone crazy! Or maybe I have..."|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|-0.44072824716568|-0.555|" I have a bad feeling about this. Viperion! Viperion, can you hear me? Follow me!"|"4"|"97"|"Ephemeral"
"Viperion"|"Ladybug"|-0.150023877620697|0|" Ladybug, can you hear me?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Viperion"|0.203671336174011|0|" Viperion! I've gotta talk to Sass!"|"4"|"97"|"Ephemeral"
"Viperion"|"Sass"|-0.524211406707764|0|" Scales rest! "|"4"|"97"|"Ephemeral"
"Sass"|"Ladybug"|-0.663911104202271|-0.474|" I'm so sorry, Ladybug, I had no choice!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Sass"|-0.688606411218643|0|" What happened?"|"4"|"97"|"Ephemeral"
"Sass"|"Cat Noir"|0.649021029472351|0.514|" I'm not really sure. I just saw a photo of a lucky charm, a watch showing 1 am."|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.0668756365776062|0|" Do you understand any of this?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.078096866607666|-0.636|" When kwamis use their power without a holder, it always has magical and disastrous consequences. And Sass's power is to turn back time!"|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.387904822826385|0|" So time has gotten all mixed up!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Captain Hardrock"|0.345733404159546|0|" Stay here, Luka!"|"4"|"97"|"Ephemeral"
"Captain Hardrock"|"Ladybug"|0.588405251502991|0.418|" Liberty! Next stop, city hall!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.554571151733398|0|" Woah, I'm getting major Déjà vu right now!"|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|0.601365566253662|0|" It's time to have a genius idea, m'lady!"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.658301115036011|0.7|" Lucky Charm!"|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|0.650210618972778|0|" Do you think this will be enough to tip the balance of time?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.0297654867172241|0|" Oh, the International Bureau of Weights and Measures! This organization coordinates the hours of the whole world with its satellite! It's right near Paris!"|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.431253850460052|0|" Which means the satellite is just above our heads! We fix it, we fix all the connected devices that depend on time to function! How are we going to know the exact time to program into the satellite?"|"4"|"97"|"Ephemeral"
"Ladybug"|"Cat Noir"|0.593683838844299|0.493|" Thanks to this countdown, I still have a way to know what time it is for real. When it gets to the end, that'll mean that it's exactly 1:05 am. That's what we'll program into the satellite. Time to suit up!"|"4"|"97"|"Ephemeral"
"Cat Noir"|"Ladybug"|-0.349800109863281|0|" Mmm. But, what's the plan with all the apparitions?"|"4"|"97"|"Ephemeral"
